id,warehouse_id,unit_id,height_cm,height_mm,qty_liter,material_category
7166,MTG5,MTG5,12.8,128,1004.38,FUEL
7167,MTG5,MTG5,124.8,1248,20357,FUEL
7168,MTG5,MTG5,124.9,1249,20375,FUEL
7169,MTG5,MTG5,125,1250,20394,FUEL
7170,MTG5,MTG5,125.1,1251,20413,FUEL
7171,MTG5,MTG5,125.2,1252,20431,FUEL
7172,MTG5,MTG5,125.3,1253,20450,FUEL
7173,MTG5,MTG5,125.4,1254,20469,FUEL
7174,MTG5,MTG5,125.5,1255,20488,FUEL
7175,MTG5,MTG5,125.6,1256,20506,FUEL
7176,MTG5,MTG5,125.7,1257,20525,FUEL
7177,MTG5,MTG5,125.8,1258,20544,FUEL
7178,MTG5,MTG5,125.9,1259,20563,FUEL
7179,MTG5,MTG5,126,1260,20581,FUEL
7180,MTG5,MTG5,126.1,1261,20600,FUEL
7181,MTG5,MTG5,126.2,1262,20619,FUEL
7182,MTG5,MTG5,126.3,1263,20638,FUEL
7183,MTG5,MTG5,126.4,1264,20656,FUEL
7184,MTG5,MTG5,126.5,1265,20675,FUEL
7185,MTG5,MTG5,126.6,1266,20694,FUEL
7186,MTG5,MTG5,126.7,1267,20713,FUEL
7187,MTG5,MTG5,126.8,1268,20731,FUEL
7188,MTG5,MTG5,126.9,1269,20750,FUEL
7189,MTG5,MTG5,127,1270,20769,FUEL
7190,MTG5,MTG5,127.1,1271,20787,FUEL
7191,MTG5,MTG5,127.2,1272,20806,FUEL
7192,MTG5,MTG5,127.3,1273,20825,FUEL
7193,MTG5,MTG5,127.4,1274,20844,FUEL
7194,MTG5,MTG5,127.5,1275,20862,FUEL
7195,MTG5,MTG5,127.6,1276,20881,FUEL
7196,MTG5,MTG5,127.7,1277,20900,FUEL
7197,MTG5,MTG5,127.8,1278,20919,FUEL
7198,MTG5,MTG5,127.9,1279,20937,FUEL
7199,MTG5,MTG5,128,1280,20956,FUEL
7200,MTG5,MTG5,128.1,1281,20975,FUEL
7201,MTG5,MTG5,128.2,1282,20994,FUEL
7202,MTG5,MTG5,128.3,1283,21012,FUEL
7203,MTG5,MTG5,128.4,1284,21031,FUEL
7204,MTG5,MTG5,128.5,1285,21050,FUEL
7205,MTG5,MTG5,128.6,1286,21069,FUEL
7206,MTG5,MTG5,128.7,1287,21087,FUEL
7207,MTG5,MTG5,128.8,1288,21106,FUEL
7208,MTG5,MTG5,128.9,1289,21125,FUEL
7209,MTG5,MTG5,129,1290,21143,FUEL
7210,MTG5,MTG5,129.1,1291,21162,FUEL
7211,MTG5,MTG5,129.2,1292,21181,FUEL
7212,MTG5,MTG5,129.3,1293,21200,FUEL
7213,MTG5,MTG5,129.4,1294,21218,FUEL
7214,MTG5,MTG5,129.5,1295,21237,FUEL
7215,MTG5,MTG5,129.6,1296,21256,FUEL
7216,MTG5,MTG5,129.7,1297,21275,FUEL
7217,MTG5,MTG5,129.8,1298,21293,FUEL
7218,MTG5,MTG5,129.9,1299,21312,FUEL
7219,MTG5,MTG5,124.3,1243,20263,FUEL
7220,MTG5,MTG5,124.4,1244,20282,FUEL
7221,MTG5,MTG5,124.5,1245,20300,FUEL
7222,MTG5,MTG5,124.6,1246,20319,FUEL
7223,MTG5,MTG5,124.7,1247,20338,FUEL
7224,MTG5,MTG5,121,1210,19645,FUEL
7225,MTG5,MTG5,121.1,1211,19663,FUEL
7226,MTG5,MTG5,121.2,1212,19682,FUEL
7227,MTG5,MTG5,121.3,1213,19701,FUEL
7228,MTG5,MTG5,121.4,1214,19720,FUEL
7229,MTG5,MTG5,121.5,1215,19738,FUEL
7230,MTG5,MTG5,121.6,1216,19757,FUEL
7231,MTG5,MTG5,121.7,1217,19776,FUEL
7232,MTG5,MTG5,121.8,1218,19794,FUEL
7233,MTG5,MTG5,121.9,1219,19813,FUEL
7234,MTG5,MTG5,122,1220,19832,FUEL
7235,MTG5,MTG5,122.1,1221,19851,FUEL
7236,MTG5,MTG5,122.2,1222,19869,FUEL
7237,MTG5,MTG5,122.3,1223,19888,FUEL
7238,MTG5,MTG5,122.4,1224,19907,FUEL
7239,MTG5,MTG5,122.5,1225,19926,FUEL
7240,MTG5,MTG5,122.6,1226,19944,FUEL
7241,MTG5,MTG5,122.7,1227,19963,FUEL
7242,MTG5,MTG5,122.8,1228,19982,FUEL
7243,MTG5,MTG5,122.9,1229,20001,FUEL
7244,MTG5,MTG5,123,1230,20019,FUEL
7245,MTG5,MTG5,123.1,1231,20038,FUEL
7246,MTG5,MTG5,123.2,1232,20057,FUEL
7247,MTG5,MTG5,123.3,1233,20075,FUEL
7248,MTG5,MTG5,123.4,1234,20094,FUEL
7249,MTG5,MTG5,123.5,1235,20113,FUEL
7250,MTG5,MTG5,123.6,1236,20132,FUEL
7251,MTG5,MTG5,123.7,1237,20150,FUEL
7252,MTG5,MTG5,123.8,1238,20169,FUEL
7253,MTG5,MTG5,123.9,1239,20188,FUEL
7254,MTG5,MTG5,124,1240,20207,FUEL
7255,MTG5,MTG5,124.1,1241,20225,FUEL
7256,MTG5,MTG5,124.2,1242,20244,FUEL
7257,MTG5,MTG5,147.9,1479,24685,FUEL
7258,MTG5,MTG5,148,1480,24703,FUEL
7259,MTG5,MTG5,148.1,1481,24722,FUEL
7260,MTG5,MTG5,148.2,1482,24741,FUEL
7261,MTG5,MTG5,148.3,1483,24759,FUEL
7262,MTG5,MTG5,148.4,1484,24778,FUEL
7263,MTG5,MTG5,148.5,1485,24797,FUEL
7264,MTG5,MTG5,148.6,1486,24816,FUEL
7265,MTG5,MTG5,148.7,1487,24834,FUEL
7266,MTG5,MTG5,148.8,1488,24853,FUEL
7267,MTG5,MTG5,148.9,1489,24872,FUEL
7268,MTG5,MTG5,149,1490,24891,FUEL
7269,MTG5,MTG5,149.1,1491,24909,FUEL
7270,MTG5,MTG5,149.2,1492,24928,FUEL
7271,MTG5,MTG5,149.3,1493,24947,FUEL
7272,MTG5,MTG5,149.4,1494,24966,FUEL
7273,MTG5,MTG5,149.5,1495,24984,FUEL
7274,MTG5,MTG5,149.6,1496,25003,FUEL
7275,MTG5,MTG5,149.7,1497,25022,FUEL
7276,MTG5,MTG5,149.8,1498,25041,FUEL
7277,MTG5,MTG5,149.9,1499,25059,FUEL
7278,MTG5,MTG5,150,1500,25078,FUEL
7279,MTG5,MTG5,150.1,1501,25097,FUEL
7280,MTG5,MTG5,150.2,1502,25115,FUEL
7281,MTG5,MTG5,150.3,1503,25134,FUEL
7282,MTG5,MTG5,150.4,1504,25153,FUEL
7283,MTG5,MTG5,150.5,1505,25172,FUEL
7284,MTG5,MTG5,150.6,1506,25190,FUEL
7285,MTG5,MTG5,150.7,1507,25209,FUEL
7286,MTG5,MTG5,150.8,1508,25228,FUEL
7287,MTG5,MTG5,150.9,1509,25247,FUEL
7288,MTG5,MTG5,151,1510,25265,FUEL
7289,MTG5,MTG5,151.1,1511,25284,FUEL
7290,MTG5,MTG5,151.2,1512,25303,FUEL
7291,MTG5,MTG5,151.3,1513,25322,FUEL
7292,MTG5,MTG5,151.4,1514,25340,FUEL
7293,MTG5,MTG5,151.5,1515,25359,FUEL
7294,MTG5,MTG5,151.6,1516,25378,FUEL
7295,MTG5,MTG5,151.7,1517,25397,FUEL
7296,MTG5,MTG5,151.8,1518,25415,FUEL
7297,MTG5,MTG5,151.9,1519,25434,FUEL
7298,MTG5,MTG5,152,1520,25453,FUEL
7299,MTG5,MTG5,152.1,1521,25471,FUEL
7300,MTG5,MTG5,152.2,1522,25490,FUEL
7301,MTG5,MTG5,152.3,1523,25509,FUEL
7302,MTG5,MTG5,152.4,1524,25528,FUEL
7303,MTG5,MTG5,152.5,1525,25546,FUEL
7304,MTG5,MTG5,152.6,1526,25565,FUEL
7305,MTG5,MTG5,152.7,1527,25584,FUEL
7306,MTG5,MTG5,152.8,1528,25603,FUEL
7307,MTG5,MTG5,152.9,1529,25621,FUEL
7308,MTG5,MTG5,153,1530,25640,FUEL
7309,MTG5,MTG5,115.8,1158,18670,FUEL
7310,MTG5,MTG5,115.9,1159,18689,FUEL
7311,MTG5,MTG5,116,1160,18708,FUEL
7312,MTG5,MTG5,116.1,1161,18727,FUEL
7313,MTG5,MTG5,116.2,1162,18745,FUEL
7314,MTG5,MTG5,116.3,1163,18764,FUEL
7315,MTG5,MTG5,116.4,1164,18783,FUEL
7316,MTG5,MTG5,116.5,1165,18801,FUEL
7317,MTG5,MTG5,116.6,1166,18820,FUEL
7318,MTG5,MTG5,116.7,1167,18839,FUEL
7319,MTG5,MTG5,116.8,1168,18858,FUEL
7320,MTG5,MTG5,116.9,1169,18876,FUEL
7321,MTG5,MTG5,117,1170,18895,FUEL
7322,MTG5,MTG5,117.1,1171,18914,FUEL
7323,MTG5,MTG5,117.2,1172,18933,FUEL
7324,MTG5,MTG5,117.3,1173,18951,FUEL
7325,MTG5,MTG5,117.4,1174,18970,FUEL
7326,MTG5,MTG5,117.5,1175,18989,FUEL
7327,MTG5,MTG5,117.6,1176,19008,FUEL
7328,MTG5,MTG5,117.7,1177,19026,FUEL
7329,MTG5,MTG5,117.8,1178,19045,FUEL
7330,MTG5,MTG5,117.9,1179,19064,FUEL
7331,MTG5,MTG5,118,1180,19082,FUEL
7332,MTG5,MTG5,118.1,1181,19101,FUEL
7333,MTG5,MTG5,118.2,1182,19120,FUEL
7334,MTG5,MTG5,118.3,1183,19139,FUEL
7335,MTG5,MTG5,118.4,1184,19157,FUEL
7336,MTG5,MTG5,118.5,1185,19176,FUEL
7337,MTG5,MTG5,118.6,1186,19195,FUEL
7338,MTG5,MTG5,118.7,1187,19214,FUEL
7339,MTG5,MTG5,118.8,1188,19232,FUEL
7340,MTG5,MTG5,118.9,1189,19251,FUEL
7341,MTG5,MTG5,119,1190,19270,FUEL
7342,MTG5,MTG5,119.1,1191,19289,FUEL
7343,MTG5,MTG5,119.2,1192,19307,FUEL
7344,MTG5,MTG5,119.3,1193,19326,FUEL
7345,MTG5,MTG5,119.4,1194,19345,FUEL
7346,MTG5,MTG5,119.5,1195,19364,FUEL
7347,MTG5,MTG5,119.6,1196,19382,FUEL
7348,MTG5,MTG5,119.7,1197,19401,FUEL
7349,MTG5,MTG5,119.8,1198,19420,FUEL
7350,MTG5,MTG5,119.9,1199,19438,FUEL
7351,MTG5,MTG5,120,1200,19457,FUEL
7352,MTG5,MTG5,120.1,1201,19476,FUEL
7353,MTG5,MTG5,120.2,1202,19495,FUEL
7354,MTG5,MTG5,120.3,1203,19513,FUEL
7355,MTG5,MTG5,120.4,1204,19532,FUEL
7356,MTG5,MTG5,120.5,1205,19551,FUEL
7357,MTG5,MTG5,120.6,1206,19570,FUEL
7358,MTG5,MTG5,120.7,1207,19588,FUEL
7359,MTG5,MTG5,120.8,1208,19607,FUEL
7360,MTG5,MTG5,120.9,1209,19626,FUEL
7361,MTG5,MTG5,113.8,1138,18296,FUEL
7362,MTG5,MTG5,113.9,1139,18314,FUEL
7363,MTG5,MTG5,114,1140,18333,FUEL
7364,MTG5,MTG5,114.1,1141,18352,FUEL
7365,MTG5,MTG5,114.2,1142,18371,FUEL
7366,MTG5,MTG5,114.3,1143,18389,FUEL
7367,MTG5,MTG5,114.4,1144,18408,FUEL
7368,MTG5,MTG5,114.5,1145,18427,FUEL
7369,MTG5,MTG5,114.6,1146,18445,FUEL
7370,MTG5,MTG5,114.7,1147,18464,FUEL
7371,MTG5,MTG5,114.8,1148,18483,FUEL
7372,MTG5,MTG5,114.9,1149,18502,FUEL
7373,MTG5,MTG5,115,1150,18520,FUEL
7374,MTG5,MTG5,115.1,1151,18539,FUEL
7375,MTG5,MTG5,115.2,1152,18558,FUEL
7376,MTG5,MTG5,115.3,1153,18577,FUEL
7377,MTG5,MTG5,115.4,1154,18595,FUEL
7378,MTG5,MTG5,115.5,1155,18614,FUEL
7379,MTG5,MTG5,115.6,1156,18633,FUEL
7380,MTG5,MTG5,115.7,1157,18652,FUEL
7381,MTG5,MTG5,112.9,1129,18127,FUEL
7382,MTG5,MTG5,113,1130,18146,FUEL
7383,MTG5,MTG5,113.1,1131,18164,FUEL
7384,MTG5,MTG5,113.2,1132,18183,FUEL
7385,MTG5,MTG5,113.3,1133,18202,FUEL
7386,MTG5,MTG5,113.4,1134,18221,FUEL
7387,MTG5,MTG5,113.5,1135,18239,FUEL
7388,MTG5,MTG5,113.6,1136,18258,FUEL
7389,MTG5,MTG5,113.7,1137,18277,FUEL
7390,MTG5,MTG5,184.2,1842,31480,FUEL
7391,MTG5,MTG5,184.3,1843,31499,FUEL
7392,MTG5,MTG5,184.4,1844,31517,FUEL
7393,MTG5,MTG5,184.5,1845,31536,FUEL
7394,MTG5,MTG5,184.6,1846,31554,FUEL
7395,MTG5,MTG5,184.7,1847,31573,FUEL
7396,MTG5,MTG5,184.8,1848,31592,FUEL
7397,MTG5,MTG5,184.9,1849,31610,FUEL
7398,MTG5,MTG5,185,1850,31629,FUEL
7399,MTG5,MTG5,185.1,1851,31647,FUEL
7400,MTG5,MTG5,185.2,1852,31666,FUEL
7401,MTG5,MTG5,185.3,1853,31684,FUEL
7402,MTG5,MTG5,185.4,1854,31703,FUEL
7403,MTG5,MTG5,185.5,1855,31722,FUEL
7404,MTG5,MTG5,185.6,1856,31740,FUEL
7405,MTG5,MTG5,185.7,1857,31759,FUEL
7406,MTG5,MTG5,185.8,1858,31777,FUEL
7407,MTG5,MTG5,185.9,1859,31796,FUEL
7408,MTG5,MTG5,186,1860,31814,FUEL
7409,MTG5,MTG5,186.1,1861,31833,FUEL
7410,MTG5,MTG5,186.2,1862,31852,FUEL
7411,MTG5,MTG5,186.3,1863,31870,FUEL
7412,MTG5,MTG5,186.4,1864,31889,FUEL
7413,MTG5,MTG5,186.5,1865,31907,FUEL
7414,MTG5,MTG5,186.6,1866,31926,FUEL
7415,MTG5,MTG5,186.7,1867,31944,FUEL
7416,MTG5,MTG5,186.8,1868,31963,FUEL
7417,MTG5,MTG5,186.9,1869,31981,FUEL
7418,MTG5,MTG5,187,1870,32000,FUEL
7419,MTG5,MTG5,187.1,1871,32019,FUEL
7420,MTG5,MTG5,187.2,1872,32037,FUEL
7421,MTG5,MTG5,187.3,1873,32056,FUEL
7422,MTG5,MTG5,187.4,1874,32074,FUEL
7423,MTG5,MTG5,187.5,1875,32093,FUEL
7424,MTG5,MTG5,187.6,1876,32111,FUEL
7425,MTG5,MTG5,187.7,1877,32130,FUEL
7426,MTG5,MTG5,187.8,1878,32148,FUEL
7427,MTG5,MTG5,187.9,1879,32167,FUEL
7428,MTG5,MTG5,188,1880,32185,FUEL
7429,MTG5,MTG5,188.1,1881,32204,FUEL
7430,MTG5,MTG5,188.2,1882,32222,FUEL
7431,MTG5,MTG5,188.3,1883,32241,FUEL
7432,MTG5,MTG5,188.4,1884,32259,FUEL
7433,MTG5,MTG5,188.5,1885,32278,FUEL
7434,MTG5,MTG5,188.6,1886,32296,FUEL
7435,MTG5,MTG5,188.7,1887,32315,FUEL
7436,MTG5,MTG5,188.8,1888,32333,FUEL
7437,MTG5,MTG5,188.9,1889,32352,FUEL
7438,MTG5,MTG5,189,1890,32370,FUEL
7439,MTG5,MTG5,189.1,1891,32389,FUEL
7440,MTG5,MTG5,189.2,1892,32407,FUEL
7441,MTG5,MTG5,189.3,1893,32426,FUEL
7442,MTG5,MTG5,225,2250,38734.8,FUEL
7443,MTG5,MTG5,225.1,2251,38751.2,FUEL
7444,MTG5,MTG5,225.2,2252,38767.6,FUEL
7445,MTG5,MTG5,225.3,2253,38784.1,FUEL
7446,MTG5,MTG5,225.4,2254,38800.5,FUEL
7447,MTG5,MTG5,225.5,2255,38816.9,FUEL
7448,MTG5,MTG5,225.6,2256,38833.4,FUEL
7449,MTG5,MTG5,225.7,2257,38849.8,FUEL
7450,MTG5,MTG5,225.8,2258,38866.2,FUEL
7451,MTG5,MTG5,225.9,2259,38882.7,FUEL
7452,MTG5,MTG5,226,2260,38899.1,FUEL
7453,MTG5,MTG5,226.1,2261,38915.4,FUEL
7454,MTG5,MTG5,226.2,2262,38931.8,FUEL
7455,MTG5,MTG5,226.3,2263,38948.1,FUEL
7456,MTG5,MTG5,226.4,2264,38964.4,FUEL
7457,MTG5,MTG5,226.5,2265,38980.8,FUEL
7458,MTG5,MTG5,226.6,2266,38997.1,FUEL
7459,MTG5,MTG5,226.7,2267,39013.5,FUEL
7460,MTG5,MTG5,226.8,2268,39029.8,FUEL
7461,MTG5,MTG5,226.9,2269,39046.1,FUEL
7462,MTG5,MTG5,227,2270,39062.5,FUEL
7463,MTG5,MTG5,227.1,2271,39078.7,FUEL
7464,MTG5,MTG5,227.2,2272,39095,FUEL
7465,MTG5,MTG5,227.3,2273,39111.2,FUEL
7466,MTG5,MTG5,227.4,2274,39127.4,FUEL
7467,MTG5,MTG5,227.5,2275,39143.7,FUEL
7468,MTG5,MTG5,227.6,2276,39159.9,FUEL
7469,MTG5,MTG5,227.7,2277,39176.2,FUEL
7470,MTG5,MTG5,227.8,2278,39192.4,FUEL
7471,MTG5,MTG5,227.9,2279,39208.7,FUEL
7472,MTG5,MTG5,228,2280,39224.9,FUEL
7473,MTG5,MTG5,228.1,2281,39241,FUEL
7474,MTG5,MTG5,228.2,2282,39257.2,FUEL
7475,MTG5,MTG5,228.3,2283,39273.3,FUEL
7476,MTG5,MTG5,228.4,2284,39289.5,FUEL
7477,MTG5,MTG5,228.5,2285,39305.6,FUEL
7478,MTG5,MTG5,228.6,2286,39321.7,FUEL
7479,MTG5,MTG5,228.7,2287,39337.9,FUEL
7480,MTG5,MTG5,228.8,2288,39354,FUEL
7481,MTG5,MTG5,228.9,2289,39370.2,FUEL
7482,MTG5,MTG5,229,2290,39386.3,FUEL
7483,MTG5,MTG5,229.1,2291,39402.3,FUEL
7484,MTG5,MTG5,229.2,2292,39418.4,FUEL
7485,MTG5,MTG5,229.3,2293,39434.4,FUEL
7486,MTG5,MTG5,229.4,2294,39450.4,FUEL
7487,MTG5,MTG5,229.5,2295,39466.5,FUEL
7488,MTG5,MTG5,229.6,2296,39482.5,FUEL
7489,MTG5,MTG5,229.7,2297,39498.6,FUEL
7490,MTG5,MTG5,229.8,2298,39514.6,FUEL
7491,MTG5,MTG5,229.9,2299,39530.6,FUEL
7492,MTG5,MTG5,230,2300,39546.7,FUEL
7493,MTG5,MTG5,230.1,2301,39562.6,FUEL
7494,MTG5,MTG5,222.7,2227,38353.2,FUEL
7495,MTG5,MTG5,222.8,2228,38369.9,FUEL
7496,MTG5,MTG5,222.9,2229,38386.6,FUEL
7497,MTG5,MTG5,223,2230,38403.3,FUEL
7498,MTG5,MTG5,223.1,2231,38419.9,FUEL
7499,MTG5,MTG5,223.2,2232,38436.6,FUEL
7500,MTG5,MTG5,223.3,2233,38453.2,FUEL
7501,MTG5,MTG5,223.4,2234,38469.8,FUEL
7502,MTG5,MTG5,223.5,2235,38486.4,FUEL
7503,MTG5,MTG5,223.6,2236,38503,FUEL
7504,MTG5,MTG5,223.7,2237,38519.6,FUEL
7505,MTG5,MTG5,223.8,2238,38536.2,FUEL
7506,MTG5,MTG5,223.9,2239,38552.9,FUEL
7507,MTG5,MTG5,224,2240,38569.5,FUEL
7508,MTG5,MTG5,224.1,2241,38586,FUEL
7509,MTG5,MTG5,224.2,2242,38602.5,FUEL
7510,MTG5,MTG5,224.3,2243,38619.1,FUEL
7511,MTG5,MTG5,224.4,2244,38635.6,FUEL
7512,MTG5,MTG5,224.5,2245,38652.1,FUEL
7513,MTG5,MTG5,224.6,2246,38668.6,FUEL
7514,MTG5,MTG5,224.7,2247,38685.2,FUEL
7515,MTG5,MTG5,224.8,2248,38701.7,FUEL
7516,MTG5,MTG5,224.9,2249,38718.2,FUEL
7517,MTG5,MTG5,257.2,2572,43323.9,FUEL
7518,MTG5,MTG5,257.1,2571,43313.6,FUEL
7519,MTG5,MTG5,257,2570,43303.3,FUEL
7520,MTG5,MTG5,256.9,2569,43292.4,FUEL
7521,MTG5,MTG5,256.8,2568,43281.7,FUEL
7522,MTG5,MTG5,256.7,2567,43270.9,FUEL
7523,MTG5,MTG5,256.6,2566,43260.1,FUEL
7524,MTG5,MTG5,260,2600,43595.6,FUEL
7525,MTG5,MTG5,259.9,2599,43586.4,FUEL
7526,MTG5,MTG5,259.8,2598,43577.2,FUEL
7527,MTG5,MTG5,259.7,2597,43568.1,FUEL
7528,MTG5,MTG5,259.6,2596,43558.9,FUEL
7529,MTG5,MTG5,259.5,2595,43549.7,FUEL
7530,MTG5,MTG5,259.4,2594,43540.5,FUEL
7531,MTG5,MTG5,259.3,2593,43531.3,FUEL
7532,MTG5,MTG5,259.2,2592,43522.1,FUEL
7533,MTG5,MTG5,259.1,2591,43512.9,FUEL
7534,MTG5,MTG5,259,2590,43503.7,FUEL
7535,MTG5,MTG5,258.9,2589,43494,FUEL
7536,MTG5,MTG5,258.8,2588,43484.2,FUEL
7537,MTG5,MTG5,258.7,2587,43474.5,FUEL
7538,MTG5,MTG5,258.6,2586,43464.7,FUEL
7539,MTG5,MTG5,258.5,2585,43454.9,FUEL
7540,MTG5,MTG5,258.4,2584,43445.2,FUEL
7541,MTG5,MTG5,258.3,2583,43435.4,FUEL
7542,MTG5,MTG5,258.2,2582,43425.7,FUEL
7543,MTG5,MTG5,258.1,2581,43415.9,FUEL
7544,MTG5,MTG5,258,2580,43406.2,FUEL
7545,MTG5,MTG5,257.9,2579,43395.9,FUEL
7546,MTG5,MTG5,257.8,2578,43385.6,FUEL
7547,MTG5,MTG5,257.7,2577,43375.3,FUEL
7548,MTG5,MTG5,257.6,2576,43365,FUEL
7549,MTG5,MTG5,257.5,2575,43354.7,FUEL
7550,MTG5,MTG5,257.4,2574,43344.4,FUEL
7551,MTG5,MTG5,257.3,2573,43334.1,FUEL
7552,MTG5,MTG5,179.7,1797,30641,FUEL
7553,MTG5,MTG5,251.5,2515,43207.6,FUEL
7554,MTG5,MTG5,251.6,2516,43329.1,FUEL
7555,MTG5,MTG5,251.7,2517,43450.6,FUEL
7556,MTG5,MTG5,251.8,2518,43572.1,FUEL
7557,MTG6,MTG6,144.5,1445,24048,FUEL
7558,MTG6,MTG6,144.6,1446,24066,FUEL
7559,MTG6,MTG6,144.7,1447,24085,FUEL
7560,MTG6,MTG6,144.8,1448,24104,FUEL
7561,MTG6,MTG6,144.9,1449,24122,FUEL
7562,MTG6,MTG6,145,1450,24141,FUEL
7563,MTG6,MTG6,145.1,1451,24160,FUEL
7564,MTG6,MTG6,145.2,1452,24179,FUEL
7565,MTG6,MTG6,145.3,1453,24197,FUEL
7566,MTG6,MTG6,145.4,1454,24216,FUEL
7567,MTG6,MTG6,145.5,1455,24235,FUEL
7568,MTG6,MTG6,145.6,1456,24254,FUEL
7569,MTG6,MTG6,145.7,1457,24272,FUEL
7570,MTG6,MTG6,145.8,1458,24291,FUEL
7571,MTG6,MTG6,145.9,1459,24310,FUEL
7572,MTG6,MTG6,146,1460,24329,FUEL
7573,MTG6,MTG6,178.6,1786,30436,FUEL
7574,MTG6,MTG6,178.7,1787,30455,FUEL
7575,MTG6,MTG6,178.8,1788,30473,FUEL
7576,MTG6,MTG6,178.9,1789,30492,FUEL
7577,MTG6,MTG6,179,1790,30510,FUEL
7578,MTG6,MTG6,179.1,1791,30529,FUEL
7579,MTG6,MTG6,179.2,1792,30548,FUEL
7580,MTG6,MTG6,179.3,1793,30567,FUEL
7581,MTG6,MTG6,179.4,1794,30585,FUEL
7582,MTG6,MTG6,179.5,1795,30604,FUEL
7583,MTG6,MTG6,179.6,1796,30623,FUEL
7584,MTG6,MTG6,179.7,1797,30641,FUEL
7585,MTG6,MTG6,179.8,1798,30660,FUEL
7586,MTG6,MTG6,179.9,1799,30679,FUEL
7587,MTG6,MTG6,180,1800,30697,FUEL
7588,MTG6,MTG6,180.1,1801,30716,FUEL
7589,MTG6,MTG6,180.2,1802,30734,FUEL
7590,MTG6,MTG6,180.3,1803,30753,FUEL
7591,MTG6,MTG6,180.4,1804,30772,FUEL
7592,MTG6,MTG6,180.5,1805,30790,FUEL
7593,MTG6,MTG6,180.6,1806,30809,FUEL
7594,MTG6,MTG6,180.7,1807,30828,FUEL
7595,MTG6,MTG6,180.8,1808,30846,FUEL
7596,MTG6,MTG6,180.9,1809,30865,FUEL
7597,MTG6,MTG6,181,1810,30884,FUEL
7598,MTG6,MTG6,181.1,1811,30902,FUEL
7599,MTG6,MTG6,181.2,1812,30921,FUEL
7600,MTG6,MTG6,181.3,1813,30940,FUEL
7601,MTG6,MTG6,181.4,1814,30958,FUEL
7602,MTG6,MTG6,181.5,1815,30977,FUEL
7603,MTG6,MTG6,181.6,1816,30996,FUEL
7604,MTG6,MTG6,181.7,1817,31014,FUEL
7605,MTG6,MTG6,181.8,1818,31033,FUEL
7606,MTG6,MTG6,181.9,1819,31052,FUEL
7607,MTG6,MTG6,182,1820,31070,FUEL
7608,MTG6,MTG6,182.1,1821,31089,FUEL
7609,MTG6,MTG6,182.2,1822,31108,FUEL
7610,MTG6,MTG6,182.3,1823,31126,FUEL
7611,MTG6,MTG6,182.4,1824,31145,FUEL
7612,MTG6,MTG6,182.5,1825,31163,FUEL
7613,MTG6,MTG6,182.6,1826,31182,FUEL
7614,MTG6,MTG6,182.7,1827,31201,FUEL
7615,MTG6,MTG6,182.8,1828,31219,FUEL
7616,MTG6,MTG6,182.9,1829,31238,FUEL
7617,MTG6,MTG6,183,1830,31257,FUEL
7618,MTG6,MTG6,183.1,1831,31275,FUEL
7619,MTG6,MTG6,183.2,1832,31294,FUEL
7620,MTG6,MTG6,183.3,1833,31312,FUEL
7621,MTG6,MTG6,183.4,1834,31331,FUEL
7622,MTG6,MTG6,183.5,1835,31350,FUEL
7623,MTG6,MTG6,183.6,1836,31368,FUEL
7624,MTG6,MTG6,183.7,1837,31387,FUEL
7625,MTG6,MTG6,183.8,1838,31406,FUEL
7626,MTG6,MTG6,183.9,1839,31424,FUEL
7627,MTG6,MTG6,184,1840,31443,FUEL
7628,MTG6,MTG6,184.1,1841,31461,FUEL
7629,MTG6,MTG6,184.2,1842,31480,FUEL
7630,MTG6,MTG6,184.3,1843,31499,FUEL
7631,MTG6,MTG6,184.4,1844,31517,FUEL
7632,MTG6,MTG6,184.5,1845,31536,FUEL
7633,MTG6,MTG6,184.6,1846,31554,FUEL
7634,MTG6,MTG6,184.7,1847,31573,FUEL
7635,MTG6,MTG6,184.8,1848,31592,FUEL
7636,MTG6,MTG6,184.9,1849,31610,FUEL
7637,MTG6,MTG6,185,1850,31629,FUEL
7638,MTG6,MTG6,185.1,1851,31647,FUEL
7639,MTG6,MTG6,185.2,1852,31666,FUEL
7640,MTG6,MTG6,185.3,1853,31684,FUEL
7641,MTG6,MTG6,185.4,1854,31703,FUEL
7642,MTG6,MTG6,185.5,1855,31722,FUEL
7643,MTG6,MTG6,185.6,1856,31740,FUEL
7644,MTG6,MTG6,185.7,1857,31759,FUEL
7645,MTG6,MTG6,185.8,1858,31777,FUEL
7646,MTG6,MTG6,185.9,1859,31796,FUEL
7647,MTG6,MTG6,186,1860,31814,FUEL
7648,MTG6,MTG6,186.1,1861,31833,FUEL
7649,MTG6,MTG6,186.2,1862,31852,FUEL
7650,MTG6,MTG6,186.3,1863,31870,FUEL
7651,MTG6,MTG6,186.4,1864,31889,FUEL
7652,MTG6,MTG6,186.5,1865,31907,FUEL
7653,MTG6,MTG6,186.6,1866,31926,FUEL
7654,MTG6,MTG6,186.7,1867,31944,FUEL
7655,MTG6,MTG6,186.8,1868,31963,FUEL
7656,MTG6,MTG6,186.9,1869,31981,FUEL
7657,MTG6,MTG6,187,1870,32000,FUEL
7658,MTG6,MTG6,187.1,1871,32019,FUEL
7659,MTG6,MTG6,187.2,1872,32037,FUEL
